"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","4 Jun 2026, 16:08","4 Jun 2026, 16:46","","Bicep Curl (Dumbbell)",,"",1,"normal",20,20,,,
"Afternoon workout 💪","4 Jun 2026, 16:08","4 Jun 2026, 16:46","","Cross Body Hammer Curl",,"",0,"normal",20,30,,,
"Afternoon workout 💪","4 Jun 2026, 16:08","4 Jun 2026, 16:46","","Seated Row (Machine)",,"",0,"normal",90,12,,,
"Afternoon workout 💪","4 Jun 2026, 16:08","4 Jun 2026, 16:46","","Seated Row (Machine)",,"",1,"normal",120,10,,,
"Afternoon workout 💪","4 Jun 2026, 16:08","4 Jun 2026, 16:46","","Preacher Curl (Machine)",,"",0,"normal",70,7,,,
"Afternoon workout 💪","4 Jun 2026, 16:08","4 Jun 2026, 16:46","","Preacher Curl (Machine)",,"",1,"normal",60,6,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Supine Press",,"",0,"normal",110,15,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Supine Press",,"",1,"normal",130,10,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Supine Press",,"",2,"normal",130,7,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Incline Bench Press (Dumbbell)",,"",0,"normal",45,12,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Shoulder Press (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Shoulder Press (Dumbbell)",,"",1,"normal",17.5,12,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Seated Dip Machine",,"",0,"normal",115,10,,,
"Afternoon workout 💪","2 Jun 2026, 16:07","2 Jun 2026, 16:47","","Seated Dip Machine",,"",1,"normal",100,12,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Incline Bench Press (Smith Machine)",,"",0,"normal",75,12,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Incline Bench Press (Smith Machine)",,"",1,"normal",145,6,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Incline Bench Press (Smith Machine)",,"",2,"normal",135,6,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Incline Bench Press (Smith Machine)",,"",3,"normal",115,10,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Lat Pulldown (Machine)",,"",0,"normal",100,12,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Lat Pulldown (Machine)",,"",1,"normal",200,9,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Lat Pulldown (Machine)",,"",2,"normal",180,10,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Shoulder Press (Dumbbell)",,"",0,"normal",70,12,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Shoulder Press (Dumbbell)",,"",1,"normal",70,9,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Shoulder Press (Dumbbell)",,"",2,"normal",60,10,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Iso-Lateral Row (Machine)",,"",0,"normal",190,8,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Iso-Lateral Row (Machine)",,"",1,"normal",170,8,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Iso-Lateral Row (Machine)",,"",2,"normal",150,6,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Chest Fly (Machine)",,"",0,"normal",120,12,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Chest Fly (Machine)",,"",1,"normal",120,7,,,
"Morning workout ☀️","1 May 2026, 15:29","1 May 2026, 16:39","","Chest Fly (Machine)",,"",2,"normal",110,7,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Incline Bench Press (Smith Machine)",,"",0,"normal",75,12,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Incline Bench Press (Smith Machine)",,"",1,"normal",135,8,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Incline Bench Press (Smith Machine)",,"",2,"normal",155,4,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Incline Bench Press (Smith Machine)",,"",3,"normal",115,8,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Shoulder Press (Dumbbell)",,"",0,"normal",55,15,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Shoulder Press (Dumbbell)",,"",1,"normal",55,15,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Shoulder Press (Dumbbell)",,"",2,"normal",55,15,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",130,13,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",130,10,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",120,7,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",130,8,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",110,9,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",90,12,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Triceps Rope Pushdown",,"Shitty reps at end of sets",0,"normal",47.5,11,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Triceps Rope Pushdown",,"Shitty reps at end of sets",1,"normal",47.5,12,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Triceps Rope Pushdown",,"Shitty reps at end of sets",2,"normal",42.5,9,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Bicep Curl (Dumbbell)",,"Alternating",0,"normal",30,11,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Bicep Curl (Dumbbell)",,"Alternating",1,"normal",27.5,10,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Preacher Curl (Machine)",,"",0,"normal",85,10,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Preacher Curl (Machine)",,"",1,"normal",85,8,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Seated Dip Machine",,"",0,"normal",120,15,,,
"Morning workout ☀️","25 Apr 2026, 11:29","25 Apr 2026, 12:58","","Seated Dip Machine",,"",1,"normal",180,7,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",1,"normal",200,8,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",2,"normal",180,7,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",3,"normal",140,10,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",140,7,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",120,9,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",100,10,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Seated Incline Curl (Dumbbell)",,"",0,"normal",25,10,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Seated Incline Curl (Dumbbell)",,"",1,"normal",25,8,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Seated Incline Curl (Dumbbell)",,"",2,"normal",25,9,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",90,12,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",90,11,,,
"Afternoon workout 💪","21 Apr 2026, 16:01","21 Apr 2026, 16:54","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",85,10,,,
"Afternoon workout 💪","20 Apr 2026, 16:14","20 Apr 2026, 16:31","Busy as fuck dude I hate this place","Incline Chest Press (Machine)",,"",0,"normal",90,10,,,
"Afternoon workout 💪","20 Apr 2026, 16:14","20 Apr 2026, 16:31","Busy as fuck dude I hate this place","Incline Chest Press (Machine)",,"",1,"normal",170,6,,,
"Afternoon workout 💪","20 Apr 2026, 16:14","20 Apr 2026, 16:31","Busy as fuck dude I hate this place","Incline Chest Press (Machine)",,"",2,"normal",150,8,,,
"Afternoon workout 💪","20 Apr 2026, 16:14","20 Apr 2026, 16:31","Busy as fuck dude I hate this place","Incline Chest Press (Machine)",,"",3,"normal",130,10,,,
"Afternoon workout 💪","20 Apr 2026, 16:14","20 Apr 2026, 16:31","Busy as fuck dude I hate this place","Seated Shoulder Press (Machine)",,"Converging? Shits ass",0,"normal",130,5,,,
"Afternoon workout 💪","20 Apr 2026, 16:14","20 Apr 2026, 16:31","Busy as fuck dude I hate this place","Seated Shoulder Press (Machine)",,"Converging? Shits ass",1,"normal",100,6,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Leg Press Horizontal (Machine)",,"",0,"normal",200,12,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Leg Press Horizontal (Machine)",,"",1,"normal",300,16,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Leg Press Horizontal (Machine)",,"",2,"normal",320,8,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Leg Extension (Machine)",,"Knee is FUCKED it hirts bad last set had to bail",0,"normal",70,10,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Leg Extension (Machine)",,"Knee is FUCKED it hirts bad last set had to bail",1,"normal",120,10,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Leg Extension (Machine)",,"Knee is FUCKED it hirts bad last set had to bail",2,"normal",160,3,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Seated Leg Curl (Machine)",,"",0,"normal",120,12,,,
"Morning workout ☀️","19 Apr 2026, 08:30","19 Apr 2026, 08:51","","Seated Leg Curl (Machine)",,"",1,"normal",170,12,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Supine Press",,"",0,"normal",110,12,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Supine Press",,"",1,"normal",270,8,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Supine Press",,"",2,"normal",160,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Lat Pulldown (Cable)",,"Gassed here?",0,"normal",90,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Lat Pulldown (Cable)",,"Gassed here?",1,"normal",120,12,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Lat Pulldown (Cable)",,"Gassed here?",2,"normal",140,7,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Lat Pulldown (Cable)",,"Gassed here?",3,"dropset",120,3,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Seated Shoulder Press (Machine)",,"",0,"normal",160,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Seated Shoulder Press (Machine)",,"",1,"normal",130,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",130,11,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",120,11,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Triceps Dip",,"",0,"normal",,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Triceps Dip (Assisted)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Triceps Dip (Assisted)",,"",1,"normal",50,10,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Seated Incline Curl (Dumbbell)",,"Alrernating",0,"normal",22.5,12,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Seated Incline Curl (Dumbbell)",,"Alrernating",1,"normal",22.5,14,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Preacher Curl (Machine)",,"",0,"normal",80,9,,,
"Afternoon workout 💪","17 Apr 2026, 12:29","17 Apr 2026, 13:41","","Preacher Curl (Machine)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Supine Press",,"",0,"normal",110,10,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Supine Press",,"",1,"normal",220,10,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Supine Press",,"",2,"normal",220,6,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Supine Press",,"",3,"normal",110,13,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Seated Shoulder Press (Machine)",,"",0,"normal",170,7,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Seated Shoulder Press (Machine)",,"",1,"normal",150,7,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Seated Shoulder Press (Machine)",,"",2,"normal",110,9,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Chest Fly (Machine)",,"",0,"normal",120,10,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Chest Fly (Machine)",,"",1,"normal",115,10,,,
"Afternoon workout 💪","15 Apr 2026, 16:01","15 Apr 2026, 16:40","","Chest Fly (Machine)",,"",2,"normal",100,10,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Lat Pulldown (Cable)",,"Widest grip not sure whre to start with weight",0,"normal",60,10,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Lat Pulldown (Cable)",,"Widest grip not sure whre to start with weight",1,"normal",100,15,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Lat Pulldown (Cable)",,"Widest grip not sure whre to start with weight",2,"normal",90,15,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Lat Pulldown (Cable)",,"Widest grip not sure whre to start with weight",3,"normal",90,10,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Iso-Lateral Row (Machine)",,"",0,"normal",180,7,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Iso-Lateral Row (Machine)",,"",1,"normal",140,12,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Iso-Lateral Row (Machine)",,"",2,"normal",120,15,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Cross Body Hammer Curl",,"Alternating",0,"normal",27.5,15,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Cross Body Hammer Curl",,"Alternating",1,"normal",27.5,10,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Bicep Curl (Dumbbell)",,"Alternating",0,"normal",27.5,10,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Bicep Curl (Dumbbell)",,"Alternating",1,"dropset",22.5,5,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Bicep Curl (Dumbbell)",,"Alternating",2,"normal",22.5,10,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Preacher Curl (Machine)",,"",0,"normal",70,12,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Preacher Curl (Machine)",,"",1,"normal",80,6,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",85,13,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",85,13,,,
"Morning workout ☀️","12 Apr 2026, 10:32","12 Apr 2026, 11:31","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",85,13,,,
"Afternoon workout 💪","10 Apr 2026, 15:35","10 Apr 2026, 15:45","","Incline Bench Press (Smith Machine)",,"",0,"normal",75,12,,,
"Afternoon workout 💪","10 Apr 2026, 15:35","10 Apr 2026, 15:45","","Incline Bench Press (Smith Machine)",,"",1,"normal",115,12,,,
"Afternoon workout 💪","10 Apr 2026, 15:35","10 Apr 2026, 15:45","","Incline Bench Press (Smith Machine)",,"",2,"normal",115,9,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Seated Leg Curl (Machine)",,"",0,"normal",130,12,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Seated Leg Curl (Machine)",,"",1,"normal",180,10,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Seated Leg Curl (Machine)",,"",2,"normal",170,12,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Seated Leg Curl (Machine)",,"",3,"normal",160,10,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Leg Press Horizontal (Machine)",,"",0,"normal",200,10,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Leg Press Horizontal (Machine)",,"",1,"normal",300,20,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Leg Press Horizontal (Machine)",,"",2,"normal",350,10,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Hip Abduction (Machine)",,"",0,"normal",145,20,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Hip Abduction (Machine)",,"",1,"normal",175,11,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Hip Abduction (Machine)",,"",2,"normal",160,15,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Hip Adduction (Machine)",,"",0,"normal",130,15,,,
"Evening workout 🏋️","9 Apr 2026, 16:11","9 Apr 2026, 17:03","","Hip Adduction (Machine)",,"",1,"normal",180,17,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",0,"normal",110,10,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",1,"normal",190,9,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Lat Pulldown (Machine)",,"",2,"normal",160,12,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Iso-Lateral Row (Machine)",,"Converging (first time here)",0,"normal",130,12,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Iso-Lateral Row (Machine)",,"Converging (first time here)",1,"normal",140,11,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Iso-Lateral Row (Machine)",,"Converging (first time here)",2,"normal",150,10,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Seated Incline Curl (Dumbbell)",,"Alternating",0,"normal",25,12,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Seated Incline Curl (Dumbbell)",,"Alternating",1,"normal",20,15,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Cross Body Hammer Curl",,"Alternating",0,"normal",20,10,,,
"Afternoon workout 💪","8 Apr 2026, 16:15","8 Apr 2026, 16:54","","Cross Body Hammer Curl",,"Alternating",1,"normal",25,10,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Supine Press",,"",0,"normal",110,10,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Supine Press",,"",1,"normal",200,8,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Supine Press",,"",2,"normal",200,6,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Seated Shoulder Press (Machine)",,"",0,"normal",180,5,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Seated Shoulder Press (Machine)",,"",1,"normal",160,8,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Seated Shoulder Press (Machine)",,"",2,"normal",120,9,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Triceps Dip",,"",0,"normal",,8,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Triceps Dip (Assisted)",,"",0,"normal",30,8,,,
"Afternoon workout 💪","7 Apr 2026, 16:05","7 Apr 2026, 16:42","","Triceps Dip (Assisted)",,"",1,"normal",50,8,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Leg Press Horizontal (Machine)",,"",0,"normal",200,12,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Leg Press Horizontal (Machine)",,"",1,"normal",280,12,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Leg Press Horizontal (Machine)",,"",2,"normal",350,12,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Leg Extension (Machine)",,"",0,"normal",170,12,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Leg Extension (Machine)",,"",1,"normal",190,10,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Leg Extension (Machine)",,"",2,"normal",160,8,,,
"Legs PF","4 Apr 2026, 13:20","4 Apr 2026, 14:00","","Hip Abduction (Machine)",,"",0,"normal",140,20,,,
